OldState	Action		NewState
87.3438		6822.45		646.365			
88.4493		6718.57		646.329			
89.5464		6622.3		646.947			
90.5809		6551.69		647.098			
91.5016		6523.62		646.99			
92.306		6537.37		647.522			
93.0342		6577.6		647.554			
93.7204		6631.41		647.741			
94.3818		6692.37		647.464			
95.0269		6757.25		647.874			
95.6604		6823.55		647.978			
96.2903		6887.36		647.725			
96.9328		6944.58		647.791			
97.5978		6992.33		648.108			
98.2901		7030.72		648.022			
98.9983		7062.28		648.151			
99.7135		7090.35		648.139			
100.426		7118.58		648.562			
101.127		7149.79		648.295			
101.813		7185.35		648.655			
102.482		7225.46		648.678			
103.136		7269.63		648.532			
103.777		7317.18		648.583			
104.406		7367.21		648.612			
105.026		7418.71		648.695			
105.639		7470.73		648.75			
106.247		7522.15		648.813			
106.855		7571.76		649.19			
107.466		7618.44		649.145			
108.082		7661.42		649.042			
108.705		7700.52		649.019			
109.332		7736.23		649.033			
109.962		7769.66		649.059			
110.591		7802.16		649.417			
111.215		7835.05		649.435			
111.831		7869.28		649.471			
112.438		7905.36		649.268			
113.036		7943.42		649.518			
113.624		7983.31		649.619			
114.204		8024.69		649.373			
114.776		8067.09		649.663			
115.342		8109.96		649.428			
115.904		8152.68		649.659			
116.463		8194.65		649.458			
117.021		8235.29		649.67			
117.58		8274.22		649.824			
118.139		8311.29		649.537			
118.7		8346.59		649.822			
119.26		8380.49		649.81			
119.819		8413.19		649.6			
120.374		8445.22		649.881			
120.924		8477.25		649.852			
121.467		8509.71		649.662			
122.003		8542.82		649.916			
122.531		8576.65		650.008			
123.052		8611.09		649.98			
123.566		8645.96		649.71			
124.073		8680.98		649.716			
124.576		8715.87		649.686			
125.073		8750.34		649.719			
125.567		8784.1		649.733			
126.058		8816.99		649.697			
126.546		8848.88		649.725			
127.031		8879.82		649.695			
127.508		8882.0		649.675			
127.937		8866.75		649.993			
128.315		8891.16		649.644			
128.651		8903.73		649.896			
128.934		8874.76		649.834			
129.18		8905.59		649.734			
129.392		8870.38		649.322			
129.564		8904.67		649.179			
129.705		8867.36		649.075			
129.829		8915.88		649.285			
129.949		8882.24		649.173			
OldState	Action		NewState
87.3438		6822.45		726.696			
88.4493		6718.57		701.256			
89.5464		6622.3		720.214			
90.5809		6551.69		725.892			
91.5016		6523.62		722.035			
92.306		6537.37		707.724			
93.0342		6577.6		726.005			
93.7204		6631.41		724.59			
94.3818		6692.37		700.713			
95.0269		6757.25		724.596			
95.6604		6823.55		721.996			
96.2903		6887.36		707.198			
96.9328		6944.58		724.666			
97.5978		6992.33		725.446			
98.2901		7030.72		724.64			
98.9983		7062.28		715.891			
99.7135		7090.35		717.989			
100.426		7118.58		715.989			
101.127		7149.79		722.257			
101.813		7185.35		725.134			
102.482		7225.46		721.005			
103.136		7269.63		698.904			
103.777		7317.18		712.405			
104.406		7367.21		723.03			
105.026		7418.71		723.831			
105.639		7470.73		721.894			
106.247		7522.15		721.498			
106.855		7571.76		722.307			
107.466		7618.44		726.237			
108.082		7661.42		719.561			
108.705		7700.52		699.358			
109.332		7736.23		721.768			
109.962		7769.66		719.654			
110.591		7802.16		720.527			
111.215		7835.05		722.703			
111.831		7869.28		720.904			
112.438		7905.36		725.461			
113.036		7943.42		724.948			
113.624		7983.31		727.747			
114.204		8024.69		723.327			
114.776		8067.09		725.537			
115.342		8109.96		725.95			
115.904		8152.68		710.279			
116.463		8194.65		717.112			
117.021		8235.29		718.888			
117.58		8274.22		723.096			
118.139		8311.29		725.965			
118.7		8346.59		723.053			
119.26		8380.49		692.231			
119.819		8413.19		722.025			
120.374		8445.22		714.227			
120.924		8477.25		726.283			
121.467		8509.71		720.669			
122.003		8542.82		724.166			
122.531		8576.65		717.236			
123.052		8611.09		712.979			
123.566		8645.96		707.26			
124.073		8680.98		690.321			
124.576		8715.87		719.008			
125.073		8750.34		699.647			
125.567		8784.1		721.944			
126.058		8816.99		722.219			
126.546		8848.88		722.805			
127.031		8879.82		715.881			
127.508		8882.0		712.655			
127.937		8866.75		723.211			
128.315		8891.16		723.456			
128.651		8903.73		726.975			
128.934		8874.76		725.494			
129.18		8905.59		725.085			
129.392		8870.38		720.612			
129.564		8904.67		721.769			
129.705		8867.36		714.53			
129.829		8915.88		711.85			
129.949		8882.24		699.87			
OldState	Action		NewState
87.3438		6822.45		726.223			
88.4493		6718.57		710.004			
89.5464		6622.3		727.017			
90.5809		6551.69		740.149			
91.5016		6523.62		729.59			
92.306		6537.37		700.208			
93.0342		6577.6		731.743			
93.7204		6631.41		733.529			
94.3818		6692.37		698.316			
95.0269		6757.25		728.359			
95.6604		6823.55		722.931			
96.2903		6887.36		703.727			
96.9328		6944.58		735.047			
97.5978		6992.33		736.093			
98.2901		7030.72		745.64			
98.9983		7062.28		731.779			
99.7135		7090.35		720.979			
100.426		7118.58		732.929			
101.127		7149.79		732.929			
101.813		7185.35		736.286			
102.482		7225.46		715.855			
103.136		7269.63		697.763			
103.777		7317.18		728.676			
104.406		7367.21		713.927			
105.026		7418.71		728.121			
105.639		7470.73		752.506			
106.247		7522.15		725.192			
106.855		7571.76		731.277			
107.466		7618.44		739.079			
108.082		7661.42		731.984			
108.705		7700.52		678.961			
109.332		7736.23		724.783			
109.962		7769.66		727.184			
110.591		7802.16		731.587			
111.215		7835.05		730.366			
111.831		7869.28		729.345			
112.438		7905.36		729.074			
113.036		7943.42		656.148			
113.624		7983.31		735.013			
114.204		8024.69		741.457			
114.776		8067.09		732.079			
115.342		8109.96		736.604			
115.904		8152.68		571.824			
116.463		8194.65		724.097			
117.021		8235.29		728.821			
117.58		8274.22		693.163			
118.139		8311.29		758.233			
118.7		8346.59		716.524			
119.26		8380.49		699.218			
119.819		8413.19		726.808			
120.374		8445.22		740.771			
120.924		8477.25		728.568			
121.467		8509.71		724.284			
122.003		8542.82		718.858			
122.531		8576.65		720.841			
123.052		8611.09		691.023			
123.566		8645.96		705.861			
124.073		8680.98		671.568			
124.576		8715.87		710.367			
125.073		8750.34		690.641			
125.567		8784.1		718.006			
126.058		8816.99		728.65			
126.546		8848.88		744.875			
127.031		8879.82		714.86			
127.508		8882.0		710.334			
127.937		8866.75		741.161			
OldState	Action		NewState
87.3438		6822.45		726.223			
88.4493		6718.57		710.004			
89.5464		6622.3		727.017			
90.5809		6551.69		740.149			
91.5016		6523.62		729.59			
92.306		6537.37		700.208			
93.0342		6577.6		731.743			
93.7204		6631.41		733.529			
94.3818		6692.37		698.316			
95.0269		6757.25		728.359			
95.6604		6823.55		722.931			
96.2903		6887.36		703.727			
96.9328		6944.58		735.047			
97.5978		6992.33		736.093			
98.2901		7030.72		745.64			
98.9983		7062.28		731.779			
99.7135		7090.35		720.979			
100.426		7118.58		732.929			
101.127		7149.79		732.929			
101.813		7185.35		736.286			
102.482		7225.46		715.855			
103.136		7269.63		697.763			
103.777		7317.18		728.676			
104.406		7367.21		713.927			
105.026		7418.71		728.121			
105.639		7470.73		752.506			
106.247		7522.15		725.192			
106.855		7571.76		731.277			
107.466		7618.44		739.079			
108.082		7661.42		731.984			
108.705		7700.52		678.961			
109.332		7736.23		724.783			
109.962		7769.66		727.184			
110.591		7802.16		731.587			
111.215		7835.05		730.366			
111.831		7869.28		729.345			
112.438		7905.36		729.074			
113.036		7943.42		656.148			
113.624		7983.31		735.013			
114.204		8024.69		741.457			
114.776		8067.09		732.079			
115.342		8109.96		736.604			
115.904		8152.68		571.824			
116.463		8194.65		724.097			
117.021		8235.29		728.821			
117.58		8274.22		693.163			
118.139		8311.29		758.233			
118.7		8346.59		716.524			
119.26		8380.49		699.218			
119.819		8413.19		726.808			
120.374		8445.22		740.771			
120.924		8477.25		728.568			
121.467		8509.71		724.284			
122.003		8542.82		718.858			
122.531		8576.65		720.841			
123.052		8611.09		691.023			
123.566		8645.96		705.861			
124.073		8680.98		671.568			
124.576		8715.87		710.367			
125.073		8750.34		690.641			
125.567		8784.1		718.006			
126.058		8816.99		728.65			
126.546		8848.88		744.875			
127.031		8879.82		714.86			
127.508		8882.0		710.334			
127.937		8866.75		741.161			
128.315		8891.16		739.482			
128.651		8903.73		728.87			
128.934		8874.76		733.379			
129.18		8905.59		732.907			
129.392		8870.38		754.98			
129.564		8904.67		725.047			
129.705		8867.36		738.494			
129.829		8915.88		688.571			
129.949		8882.24		691.975			
OldState	Action		NewState
87.3438		6822.45		726.585			
88.4493		6718.57		725.794			
89.5464		6622.3		727.257			
90.5809		6551.69		726.586			
91.5016		6523.62		724.934			
92.306		6537.37		727.137			
93.0342		6577.6		726.644			
93.7204		6631.41		727.344			
94.3818		6692.37		725.084			
95.0269		6757.25		726.874			
95.6604		6823.55		727.492			
96.2903		6887.36		725.664			
96.9328		6944.58		726.107			
97.5978		6992.33		726.64			
98.2901		7030.72		724.555			
98.9983		7062.28		724.697			
99.7135		7090.35		724.747			
100.426		7118.58		726.7			
101.127		7149.79		726.282			
