OldState	Action		NewState
2094.4	1.0	8.18067
2094.68	1.0	8.26556
2094.79	1.0	7.08698
2094.81	1.0	8.26809
2094.86	1.0	8.2728
2095.04	1.0	8.26133
2095.22	1.0	8.21929
2095.24	1.0	7.69637
2095.26	1.0	8.22079
2095.4	1.0	7.69753
2095.58	1.0	7.8177
2095.69	1.0	8.22052
2095.71	1.0	8.25489
2095.76	1.0	8.21696
2095.93	1.0	7.6047
2096.02	1.0	7.79908
2096.11	1.0	8.03953
2096.14	1.0	8.05152
2096.16	1.0	8.10415
2096.2	1.0	7.66993
2096.25	1.0	8.1974
2096.29	1.0	7.76059
2096.34	1.0	8.26387
2096.38	1.0	7.67622
2096.39	1.0	8.26804
2096.43	1.0	8.19843
2096.47	1.0	7.76965
2096.52	1.0	8.26593
2096.56	1.0	8.22606
2096.59	1.0	8.22746
2096.61	1.0	8.25272
2096.65	1.0	8.32521
2096.66	1.0	8.32647
2096.7	1.0	8.22614
2096.74	1.0	8.25311
2096.79	1.0	8.31794
2096.83	1.0	8.27546
2096.88	1.0	8.32338
2096.92	1.0	7.82434
2096.97	1.0	7.83793
2097.01	1.0	8.21854
2097.04	1.0	8.21818
2097.06	1.0	8.24183
2097.1	1.0	8.23856
2097.15	1.0	8.25292
2097.19	1.0	7.70158
2097.24	1.0	7.79228
2097.28	1.0	7.83522
2097.29	1.0	8.236
2097.33	1.0	7.78858
2097.38	1.0	8.26005
2097.47	1.0	8.25655
2097.49	1.0	8.12947
2097.51	1.0	7.89859
2097.55	1.0	8.09105
2097.56	1.0	8.12592
2097.6	1.0	8.22374
2097.65	1.0	8.06613
2097.69	1.0	8.0812
2097.94	1.0	7.81428
2097.97	1.0	8.28835
2098.19	1.0	8.21405
2098.28	1.0	8.20967
2098.32	1.0	8.00106
2098.39	1.0	8.05611
2098.42	1.0	8.06995
2098.84	1.0	8.06955
2098.87	1.0	8.16365
2099.29	1.0	8.19181
2099.32	1.0	8.19842
2099.74	1.0	7.71946
2099.77	1.0	8.21192
2100.2	1.0	7.67612
2100.22	1.0	8.17865
2100.35	1.0	8.1511
2100.65	1.0	7.61154
2100.67	1.0	7.50396
2100.8	1.0	7.51067
2101.1	1.0	9.29132
2101.12	1.0	7.46307
2101.25	1.0	7.48104
2101.55	1.0	9.19043
2101.57	1.0	8.16269
2101.7	1.0	7.65143
2102.0	1.0	9.28341
2102.02	1.0	8.14239
2102.15	1.0	8.1703
2102.45	1.0	9.18847
2102.47	1.0	8.15905
2102.6	1.0	8.25608
2102.9	1.0	9.19632
2102.92	1.0	7.61603
2103.05	1.0	7.61306
2103.35	1.0	9.88348
2103.37	1.0	7.61167
2103.5	1.0	7.61183
2103.8	1.0	9.73622
2103.82	1.0	7.61218
2103.95	1.0	7.1583
2104.25	1.0	9.73843
2104.27	1.0	7.14211
2104.41	1.0	7.09192
2104.7	1.0	9.2255
2104.72	1.0	7.55918
2104.86	1.0	7.13185
2105.15	1.0	9.258
2105.17	1.0	7.13851
2105.31	1.0	7.7012
2105.6	1.0	9.79121
2105.63	1.0	7.69946
2105.76	1.0	7.65895
2106.05	1.0	8.79138
2106.08	1.0	7.67108
2106.21	1.0	7.67889
2106.5	1.0	8.89096
2106.53	1.0	7.67941
2106.66	1.0	7.59168
2106.96	1.0	9.27888
2106.98	1.0	7.70918
2107.11	1.0	7.7142
2107.41	1.0	9.23126
2107.43	1.0	7.69978
2107.56	1.0	7.69971
2107.86	1.0	8.8704
2107.88	1.0	8.24885
2108.02	1.0	8.10856
2108.31	1.0	8.81797
2108.33	1.0	7.1557
2108.47	1.0	7.1594
2108.76	1.0	8.85664
2108.78	1.0	7.15238
2108.92	1.0	7.48475
2109.21	1.0	8.79602
2109.23	1.0	7.17436
2109.37	1.0	7.13233
2109.66	1.0	8.75415
2109.68	1.0	7.08937
2109.82	1.0	6.88595
2110.11	1.0	8.83404
2110.14	1.0	7.60584
2110.27	1.0	7.7054
2110.56	1.0	8.21717
2110.59	1.0	8.2229
2110.72	1.0	7.60687
2111.02	1.0	9.28956
2111.04	1.0	7.77419
2111.18	1.0	7.76148
2111.47	1.0	9.17701
2111.49	1.0	8.30747
2111.63	1.0	8.13609
2111.92	1.0	9.17597
2111.94	1.0	8.06241
2112.08	1.0	7.88929
2112.37	1.0	9.24869
2112.39	1.0	7.82881
2112.53	1.0	7.70078
2112.82	1.0	8.6594
2112.84	1.0	8.42874
2112.98	1.0	8.07438
2113.27	1.0	8.84866
2113.29	1.0	8.07236
2113.43	1.0	8.12341
2113.72	1.0	8.8614
2113.75	1.0	8.19883
2113.89	1.0	8.20321
2114.17	1.0	7.67277
2114.2	1.0	7.69145
2114.34	1.0	7.70253
2114.63	1.0	8.77533
2114.65	1.0	7.69913
2114.79	1.0	7.70892
2115.08	1.0	8.68261
2115.1	1.0	7.98056
2115.24	1.0	8.02138
2115.53	1.0	7.69499
2115.55	1.0	7.67509
2115.69	1.0	7.66809
2115.98	1.0	7.26672
2116.0	1.0	9.29261
2116.14	1.0	9.29259
2116.43	1.0	7.55219
2116.45	1.0	9.28354
2116.6	1.0	9.18221
2116.88	1.0	7.69364
2116.91	1.0	9.1896
2117.05	1.0	9.18063
2117.33	1.0	8.17222
2117.36	1.0	9.27481
2117.5	1.0	9.19504
2117.79	1.0	8.53207
2117.81	1.0	9.31272
2117.95	1.0	10.0943
2118.24	1.0	8.19378
2118.26	1.0	9.31379
2118.4	1.0	9.74037
2118.69	1.0	8.17006
2118.71	1.0	9.73182
2118.86	1.0	9.73845
2119.14	1.0	8.26264
2119.16	1.0	9.3773
2119.31	1.0	9.30643
2119.59	1.0	8.16048
2119.62	1.0	9.24784
2119.76	1.0	9.25627
2120.04	1.0	8.137
2120.07	1.0	9.48011
2120.21	1.0	9.5503
2120.5	1.0	7.70871
2120.52	1.0	9.47899
2120.67	1.0	8.78074
2120.95	1.0	8.25239
2120.97	1.0	9.76065
2121.12	1.0	8.93667
2121.4	1.0	8.32723
2121.42	1.0	8.77293
2121.57	1.0	8.19836
2121.85	1.0	8.11302
2121.88	1.0	8.64748
2122.02	1.0	9.23839
2122.3	1.0	8.00389
2122.33	1.0	8.7594
2122.47	1.0	8.76973
2122.76	1.0	8.28909
2122.78	1.0	8.77031
2122.93	1.0	8.74089
2123.21	1.0	8.0788
2123.23	1.0	9.13126
2123.38	1.0	8.74497
2123.66	1.0	8.08609
2123.68	1.0	8.22704
2123.83	1.0	8.65993
2124.11	1.0	8.26432
2124.14	1.0	8.69498
2124.28	1.0	8.6577
2124.56	1.0	8.21532
2124.59	1.0	8.82524
2124.74	1.0	8.87859
2125.02	1.0	8.22364
2125.04	1.0	9.28524
2125.19	1.0	7.65739
2125.47	1.0	8.21567
2125.49	1.0	8.69982
2125.64	1.0	9.18728
2125.92	1.0	8.21377
2125.94	1.0	8.52977
2126.09	1.0	9.26336
2126.37	1.0	8.20971
2126.4	1.0	9.23121
2126.55	1.0	9.26044
2126.82	1.0	8.25212
2126.85	1.0	8.81124
2127.0	1.0	8.67974
2127.28	1.0	8.24051
2127.3	1.0	8.44043
2127.45	1.0	8.18949
2127.73	1.0	8.28059
2127.75	1.0	8.36056
2127.9	1.0	8.71009
2128.18	1.0	8.25105
2128.21	1.0	8.81185
2128.36	1.0	9.65956
2128.63	1.0	8.27179
2128.66	1.0	9.26314
2128.81	1.0	7.1263
2129.09	1.0	8.18147
2129.11	1.0	9.83022
2129.26	1.0	8.43259
2129.54	1.0	8.08717
2129.56	1.0	8.66274
2129.71	1.0	8.87899
2129.99	1.0	8.27719
2130.02	1.0	8.26062
2130.17	1.0	8.42495
2130.44	1.0	8.26162
2130.47	1.0	8.19115
2130.62	1.0	8.22422
2130.9	1.0	8.24921
2130.92	1.0	8.10108
2131.07	1.0	8.22593
2131.35	1.0	8.28963
2131.37	1.0	7.15528
2131.53	1.0	7.57254
2131.8	1.0	8.00872
2131.83	1.0	8.24472
2131.98	1.0	8.19675
2132.25	1.0	8.24994
2132.28	1.0	8.22669
2132.43	1.0	8.19403
2132.71	1.0	8.19326
2132.73	1.0	8.1996
2132.89	1.0	8.16729
2133.16	1.0	8.19458
2133.18	1.0	8.24469
2133.34	1.0	8.1941
2133.61	1.0	8.23876
2133.64	1.0	8.19682
2133.79	1.0	8.26351
2134.06	1.0	8.242
2134.09	1.0	8.27085
