-1.0		1		8800.0		65.6094695840666		1718.23		2094.4		110.457		46.784
-1.0		1		8800.0		65.6094695840666		1718.23		2094.4		110.456		46.772
-1.0		1		8800.0		65.6094695840666		1718.23		2094.4		30.682		46.772
-1.0		2		8600.0		107.97479939388126		1721.318		4994.42		30.948		47.419
-1.0		3		7800.0		103.18610169093317		1721.318		2991.49		30.948		47.419
-1.0		4		7000.0		107.89906756873526		1721.318		2094.4		30.948		47.419
-0.95		1		7800.0		56.25517201233057		1754.475		2094.4		31.319		47.634
-0.95		2		8600.0		108.59688088537534		1772.121		5022.7		31.879		49.804
-0.95		3		7800.0		103.9885531399317		1772.121		3943.78		31.879		49.804
-0.95		4		7000.0		108.53920366172031		1772.121		2094.4		31.879		49.804
-0.8999999999999999		1		7800.0		57.17550947075155		1790.503		2094.4		31.943		48.475
-0.8999999999999999		2		8800.0		113.17422217655222		1823.715		5068.92		32.82		50.612
-0.8999999999999999		3		8000.0		108.58541017724434		1823.715		4060.0		32.82		50.612
-0.8999999999999999		4		7000.0		113.09642766981457		1823.715		2340.07		32.82		50.612
-0.8499999999999999		1		7800.0		57.73743431281736		1813.678		2094.4		32.304		48.678
-0.8499999999999999		2		8800.0		113.82068394171597		1875.769		5034.24		33.771		52.18
-0.8499999999999999		3		8000.0		109.41170025605167		1875.769		3517.31		33.771		52.18
-0.8499999999999999		4		7000.0		113.7609596061074		1875.769		2876.22		33.771		52.18
-0.7999999999999998		1		7800.0		58.580046470993594		1835.206		2094.4		32.646		48.873
-0.7999999999999998		2		8800.0		114.47162267631616		1928.0		5049.97		34.73		53.777
-0.7999999999999998		3		8000.0		110.24559912636694		1928.0		3595.4		34.73		53.777
-0.7999999999999998		4		7000.0		114.429976423768		1928.0		3600.31		34.73		53.777
-0.7499999999999998		1		7800.0		59.30910670600448		1854.385		2094.4		32.957		49.005
-0.7499999999999998		2		8800.0		115.14518322624224		1980.262		5082.49		35.698		55.386
-0.7499999999999998		3		8000.0		111.1048479727523		1980.262		3688.09		35.698		55.386
-0.7499999999999998		4		7000.0		115.12161450644098		1980.262		4051.12		35.698		55.386
-0.6999999999999997		1		7600.0		58.862019369835586		1872.622		2094.4		33.237		49.082
-0.6999999999999997		2		8800.0		115.7510410299281		2033.439		5070.65		36.659		56.958
-0.6999999999999997		3		8000.0		112.01030136889375		2033.439		3712.79		36.659		56.958
-0.6999999999999997		4		7000.0		114.83958800048178		2033.439		4108.77		36.659		56.958
-0.6499999999999997		1		7600.0		59.562937971897426		1888.708		2094.4		33.489		49.128
-0.6499999999999997		2		8800.0		116.37434332159344		2084.696		5124.29		37.588		58.434
-0.6499999999999997		3		8000.0		112.82105506814054		2084.696		3865.24		37.588		58.434
-0.6499999999999997		4		7000.0		115.51698321495458		2084.696		4171.33		37.588		58.434
-0.5999999999999996		1		7600.0		59.853892162073606		1903.544		2094.4		33.721		49.147
-0.5999999999999996		2		8800.0		116.97047147621873		2136.518		5067.08		38.528		59.907
-0.5999999999999996		3		8000.0		113.61055804723478		2136.518		3926.38		38.528		59.907
-0.5999999999999996		4		7000.0		116.16826407010868		2136.518		4224.63		38.528		59.907
-0.5499999999999996		1		7400.0		59.710413151221786		1917.709		2094.4		33.938		49.169
-0.5499999999999996		2		8800.0		117.67125449693141		2189.168		5128.72		39.479		61.392
-0.5499999999999996		3		8000.0		114.50496698315929		2189.168		3997.97		39.479		61.392
-0.5499999999999996		4		7000.0		116.92248576583077		2189.168		4281.48		39.479		61.392
-0.4999999999999996		1		8600.0		72.60607419139153		1930.612		2094.4		34.13		49.158
-0.4999999999999996		2		8800.0		118.16223178008276		2242.345		5301.32		40.445		62.895
-0.4999999999999996		3		8000.0		115.203819991068		2242.345		3724.13		40.445		62.895
-0.4999999999999996		4		7000.0		117.47251234966586		2242.345		4331.26		40.445		62.895
-0.4499999999999996		1		8600.0		73.31175420218759		1942.791		2094.4		34.312		49.162
-0.4499999999999996		2		8800.0		118.87371523326088		2297.128		5410.37		41.431		64.423
-0.4499999999999996		3		8200.0		117.4276314134118		2297.128		3803.18		41.431		64.423
-0.4499999999999996		4		7000.0		118.93658138448448		2297.128		4390.08		41.431		64.423
-0.39999999999999963		1		8600.0		74.4677873939435		1955.042		2094.4		34.495		49.211
-0.39999999999999963		2		8800.0		119.38950405877436		2353.457		5360.71		42.444		65.993
-0.39999999999999963		3		8400.0		118.82306725500061		2353.457		3907.36		42.444		65.993
